word,mass,drag,restitution,warmth,age,intensity
replaced,-0.1,0.0,-0.1,-0.3,-0.4,-0.1
resistance,0.6,0.5,-0.4,0.2,0.3,0.5
retail,0.1,0.0,0.1,-0.3,-0.3,0.1
rice,-0.3,0.2,-0.1,0.3,0.4,-0.4
roads,0.6,0.0,-0.5,0.0,0.5,0.2
roof,0.4,0.3,-0.1,0.3,0.2,-0.1
shame,0.6,-0.2,-0.7,0.4,0.3,-0.2
ships,0.8,0.0,-0.4,0.1,0.4,0.3
somewhat,-0.4,0.1,0.1,0.0,-0.1,-0.5
staying,0.2,0.0,-0.3,0.3,0.0,-0.3
stronger,0.5,-0.1,0.3,0.3,0.1,0.5
surely,-0.2,-0.1,0.2,0.2,0.1,0.1
tip,-0.5,-0.5,0.5,0.0,-0.2,0.0
updated,-0.3,-0.1,0.2,-0.4,-0.8,0.0
writers,0.1,0.0,0.1,0.3,0.3,-0.1
absolute,0.7,0.0,-0.6,-0.3,0.4,0.6
advertising,0.0,0.2,0.3,0.1,-0.5,0.5
agencies,0.3,0.0,-0.2,-0.3,0.0,0.0
baseball,0.1,0.0,0.8,0.4,0.2,0.4
bathroom,0.3,0.0,-0.2,0.1,0.1,-0.2
bible,0.7,0.0,-0.4,0.3,0.9,0.3
cable,0.3,0.1,0.3,-0.1,-0.2,0.0
calm,-0.2,0.3,-0.4,0.2,0.2,-0.9
championship,0.5,0.0,0.4,0.4,0.1,0.7
checked,-0.1,-0.1,0.1,-0.1,-0.2,0.0
client,0.1,0.0,-0.1,-0.2,0.0,0.0
constant,0.6,0.0,-0.5,-0.1,0.5,0.1
da,-0.4,-0.1,0.2,0.0,-0.3,0.2
dates,0.0,0.0,0.1,0.3,0.4,-0.2
degrees,-0.1,0.0,0.1,0.1,0.2,0.0
democrats,0.2,0.0,-0.1,0.1,0.2,0.3
doors,0.5,0.1,0.1,0.1,0.3,0.2
driven,0.4,-0.3,0.2,0.2,0.0,0.4
dumb,0.3,-0.1,-0.5,0.1,-0.1,-0.1
empire,0.8,0.0,-0.4,0.1,0.7,0.5
exciting,-0.2,0.2,0.7,0.6,-0.5,0.7
expansion,0.4,0.4,0.3,0.2,0.1,0.4
heavily,0.7,0.0,-0.5,0.0,0.0,0.3
hide,-0.1,0.0,-0.2,-0.1,0.1,-0.5
incident,0.3,0.0,0.1,0.1,-0.2,0.5
irish,0.2,0.0,0.2,0.4,0.5,0.2
linked,0.2,-0.1,0.1,0.0,0.0,-0.1
manage,0.2,0.0,0.0,0.0,0.0,0.0
messages,-0.4,0.3,0.3,0.2,-0.2,0.1
michigan,0.3,0.0,0.0,-0.2,0.2,0.0
multi,0.1,0.0,0.2,0.0,-0.4,0.1
nfl,0.4,-0.1,0.5,0.3,-0.4,0.6
politicians,0.3,0.1,-0.1,-0.2,0.3,0.4
print,0.0,0.2,0.1,0.1,0.2,-0.1
quit,0.1,-0.2,-0.3,-0.2,0.0,0.3
refused,0.4,-0.1,-0.4,-0.3,0.1,0.5
reporting,0.1,0.1,0.0,-0.1,-0.1,0.2
sight,-0.3,-0.3,0.2,0.1,0.0,-0.2
significantly,0.4,0.0,0.0,0.0,0.0,0.2
sing,-0.3,0.5,0.5,0.5,0.2,0.6
soviet,0.7,0.0,-0.4,-0.4,0.4,0.4
weapon,0.6,-0.3,0.1,0.3,0.4,0.7
wet,0.1,-0.1,-0.6,0.1,0.0,-0.1
widely,-0.1,0.3,0.3,0.1,0.0,0.1
worldwide,0.5,0.1,0.2,0.2,0.1,0.3
ages,0.5,0.3,-0.2,0.0,0.8,-0.2
anniversary,0.3,0.2,0.3,0.5,0.4,0.3
attractive,-0.2,-0.2,0.4,0.6,-0.2,0.3
bike,0.1,0.0,0.6,0.1,-0.1,0.1
broad,0.4,0.3,0.1,0.1,0.2,0.1
burn,0.2,0.4,-0.1,1.0,0.1,0.7
cake,0.1,0.0,-0.2,0.4,0.1,-0.2
causing,0.2,0.0,0.0,0.0,0.0,0.2
closely,0.1,-0.1,-0.1,0.2,0.0,-0.3
constantly,0.3,0.0,0.4,0.0,0.0,0.3
contest,0.2,0.0,0.4,0.2,0.1,0.4
deaths,0.7,-0.2,-0.7,-0.5,0.3,0.5
depends,0.0,0.1,0.1,0.0,0.0,-0.1
drawn,0.0,-0.1,-0.1,0.0,0.1,-0.2
fees,0.2,0.1,-0.2,-0.2,0.1,0.1
francisco,0.3,0.2,0.2,0.3,0.2,0.2
haha,-0.5,0.6,0.8,0.5,-0.5,0.6
hardly,-0.4,0.4,-0.1,-0.2,0.0,-0.4
hat,-0.3,0.3,0.2,0.3,0.2,-0.3
height,0.3,-0.2,0.3,0.0,0.0,0.1
hidden,0.1,0.2,-0.3,-0.2,0.3,-0.5
hong,0.3,0.0,0.2,0.2,0.3,0.2
invited,-0.1,0.2,0.3,0.6,0.0,0.1
letting,-0.2,0.2,0.2,0.1,-0.1,-0.2
loud,0.2,-0.1,0.3,0.1,-0.2,0.8
manchester,0.4,0.0,-0.2,-0.1,0.3,0.2
marine,0.1,-0.1,0.2,-0.4,0.1,0.0
motor,0.5,0.0,0.1,0.3,0.1,0.6
officially,0.0,0.2,-0.3,-0.3,0.1,0.1
pc,-0.2,0.0,-0.1,-0.2,-0.7,-0.2
peak,0.6,-0.2,-0.2,-0.4,0.5,0.3
portion,0.1,0.0,-0.1,0.0,-0.1,-0.2
pounds,0.6,0.0,-0.3,0.0,0.2,0.2
princess,-0.2,0.3,0.2,0.4,0.1,0.1
protein,0.2,0.0,-0.3,0.2,-0.2,-0.1
puts,0.0,-0.1,0.1,0.0,-0.1,0.0
raw,0.3,0.0,-0.4,0.1,-0.3,0.5
reform,0.2,0.0,0.2,0.1,-0.1,0.2
regions,0.4,0.1,-0.3,0.0,0.3,-0.1
represented,0.1,0.0,-0.1,0.0,0.1,0.1
respond,0.0,-0.1,0.4,0.1,-0.1,0.3
retirement,0.3,0.2,-0.5,0.4,0.5,-0.5
sample,-0.3,0.1,0.1,-0.1,-0.3,-0.2
seats,0.3,0.0,-0.1,0.2,0.0,-0.2
secondary,-0.1,0.0,0.0,-0.1,-0.1,-0.1
solar,-0.1,0.3,0.2,0.9,0.4,0.2
somehow,-0.4,0.2,0.3,0.0,-0.2,-0.3
stayed,0.2,0.0,-0.4,0.1,0.1,-0.3
suffering,0.7,0.0,-0.8,0.3,0.3,0.5
sydney,0.3,0.0,0.1,0.5,-0.2,0.2
tries,-0.1,0.0,0.3,0.1,-0.4,0.2
ultimate,0.7,0.0,0.1,0.2,0.2,0.6
unknown,0.2,0.2,-0.2,-0.5,0.4,-0.4
wilson,0.1,0.0,0.0,0.0,0.2,0.0
wondering,-0.4,0.4,0.2,0.1,-0.2,-0.5
attached,0.2,0.1,-0.3,0.2,-0.1,0.0
attacked,0.5,-0.3,0.2,0.3,0.0,0.8
automatically,-0.1,-0.2,0.4,-0.4,-0.7,0.1
balls,0.1,0.0,0.8,0.1,-0.1,0.2
battery,0.3,-0.1,-0.1,0.2,-0.5,0.1
bills,-0.3,0.4,-0.2,-0.2,0.0,0.1
blind,0.1,0.2,-0.4,-0.3,0.2,-0.4
breath,-1.0,0.5,-0.2,0.4,-0.5,-0.7
brief,-0.5,0.2,0.3,-0.1,-0.6,-0.1
carolina,0.2,0.0,0.1,0.6,0.2,0.1
chest,0.4,0.0,-0.1,0.5,0.1,0.1
conduct,0.2,-0.1,-0.2,-0.2,0.2,0.1
debut,-0.3,0.1,0.4,0.2,-1.0,0.3
decade,0.5,0.0,-0.2,0.0,0.3,0.0
destroy,0.6,-0.2,-0.5,0.2,0.1,0.8
differences,0.0,0.0,0.1,-0.1,0.0,0.1
edward,0.2,0.0,-0.1,0.1,0.4,0.0
engaged,0.2,-0.1,0.3,0.5,-0.1,0.3
experts,0.2,0.0,-0.1,-0.2,0.2,0.1
expressed,0.1,-0.1,0.1,0.2,0.0,0.4
external,0.0,0.0,0.1,-0.4,0.0,0.1
fantasy,-0.5,0.5,0.6,0.3,0.2,0.2
ft,-0.2,0.0,0.0,0.0,-0.2,-0.1
grab,0.3,-0.2,-0.1,0.3,-0.1,0.6
hollywood,0.2,0.2,0.4,0.4,-0.3,0.5
immediate,0.1,-0.4,0.5,0.2,-0.6,0.7
introduction,0.1,0.0,0.2,0.1,0.0,0.2
joseph,0.2,0.0,0.0,0.2,0.6,0.0
license,0.1,0.2,-0.2,-0.3,0.1,0.1
paint,0.0,0.1,-0.5,0.1,0.1,0.1
pilot,0.3,0.3,0.2,0.0,0.0,0.3
pink,-0.4,0.3,0.5,0.4,-0.3,0.2
presidential,0.6,0.0,-0.2,0.0,0.3,0.4
principal,0.4,0.0,-0.1,-0.1,0.2,0.3
recognize,0.1,0.0,0.2,0.2,0.1,0.3
recognized,0.2,0.0,0.1,0.2,0.1,0.2
registered,0.2,0.1,-0.2,-0.2,0.1,0.1
regularly,0.0,0.0,0.3,0.0,0.0,-0.1
representatives,0.4,0.0,-0.2,0.0,0.2,0.3
rising,-0.3,0.6,0.4,0.3,0.0,0.4
seasons,0.1,0.3,0.2,0.2,0.7,0.0
shipping,0.4,-0.1,-0.1,-0.1,-0.1,0.2
singer,0.0,0.2,0.3,0.4,0.1,0.7
smoking,-0.4,0.8,-0.6,0.7,0.2,0.1
steam,-0.7,0.9,-0.7,0.8,0.1,0.3
suffered,0.6,-0.2,-0.7,-0.3,0.2,0.4
survive,0.3,0.1,0.3,0.2,0.3,0.5
tall,0.3,-0.1,0.1,0.0,0.0,0.2
thats,-0.1,0.0,0.1,0.0,-0.2,0.0
theatre,0.3,0.2,0.1,0.3,0.6,0.3
therapy,0.1,0.2,0.1,0.5,-0.1,-0.2
witness,0.4,0.0,-0.2,-0.1,0.3,0.3
adopted,0.2,0.0,0.1,0.5,0.1,0.1
aim,-0.2,-0.5,0.4,0.0,0.0,0.3
campus,0.3,0.0,0.1,0.2,-0.2,0.2
cap,-0.3,0.2,0.3,0.1,0.0,0.0
chances,-0.2,0.1,0.6,0.1,-0.1,0.2
childhood,-0.1,0.3,0.4,0.7,-0.5,0.1
clinical,0.1,-0.2,-0.3,-0.8,-0.1,-0.2
clubs,0.2,-0.1,0.4,0.3,-0.2,0.6
comedy,-0.2,0.3,0.7,0.5,0.2,0.5
commander,0.6,0.0,-0.2,-0.1,0.4,0.7
comparison,0.0,0.0,0.0,-0.2,0.1,-0.1
covers,-0.1,0.4,-0.2,0.4,0.0,-0.2
dan,0.0,0.0,0.1,0.2,-0.1,0.1
defeat,0.7,-0.3,-0.8,-0.5,0.3,0.6
defence,0.5,0.0,-0.1,-0.2,0.4,0.4
democracy,0.5,0.1,0.2,0.2,0.7,0.3
detailed,0.1,-0.1,-0.3,-0.1,0.0,-0.3
entitled,0.2,0.1,-0.3,-0.2,0.1,0.2
exact,-0.2,-0.4,0.4,-0.4,-0.1,0.1
exposed,-0.3,0.2,0.0,-0.5,-0.1,0.3
fed,0.2,0.0,-0.2,0.4,0.0,0.0
fee,-0.4,0.1,-0.2,-0.3,0.0,-0.2
injured,0.1,-0.2,-0.5,0.3,0.0,0.4
jan,-0.1,0.0,0.1,-0.5,0.0,-0.2
jordan,0.1,0.4,0.3,0.2,0.3,0.1
kinds,-0.1,0.0,0.1,0.0,0.0,-0.3
lets,-0.3,0.0,0.2,0.1,-0.2,-0.2
loans,0.3,0.0,-0.4,-0.2,0.1,-0.1
lock,0.5,0.0,-0.1,-0.3,0.2,0.1
musical,-0.2,0.4,0.6,0.4,0.1,0.5
nose,0.0,0.0,0.2,0.3,0.0,0.0
objects,0.2,0.0,0.1,-0.1,0.0,-0.2
opposed,0.3,0.3,-0.3,-0.2,0.0,0.2
organized,0.2,0.0,-0.1,-0.3,0.0,-0.2
plastic,-0.3,0.5,0.4,-0.4,-0.5,-0.1
protected,0.4,0.2,-0.2,0.5,0.1,-0.3
purposes,0.1,0.0,0.0,0.0,0.0,-0.2
quote,-0.4,0.2,0.1,-0.1,0.1,0.1
recording,-0.1,0.1,0.1,-0.1,-0.2,0.2
semi,0.5,-0.1,-0.2,0.0,-0.1,0.2
statements,0.2,0.2,-0.3,-0.3,0.1,0.1
suspect,0.1,-0.2,-0.1,-0.2,0.0,0.2
swear,0.2,-0.2,-0.2,0.3,0.3,0.7
techniques,0.0,0.0,0.1,-0.2,0.0,-0.2
tie,-0.2,0.3,0.1,0.1,0.1,-0.2
tim,-0.2,0.0,0.2,0.2,-0.2,-0.1
trend,-0.3,0.2,0.5,0.1,-0.7,0.2
valuable,0.4,0.0,0.1,0.4,0.3,0.1
wealth,0.6,0.0,-0.2,0.3,0.3,0.1
wise,0.3,0.3,-0.2,0.4,0.7,-0.4
yards,0.2,0.0,0.1,0.2,0.1,0.0
aged,0.2,0.2,-0.4,0.3,0.8,-0.3
approval,0.0,0.2,0.2,0.4,0.0,0.1
aspects,-0.2,0.0,0.1,-0.2,0.0,-0.4
attempts,0.1,0.0,0.3,0.1,-0.1,0.2
bread,0.1,0.1,-0.4,0.6,0.2,-0.3
burning,-0.1,0.6,-0.2,0.9,0.0,0.8
champions,0.3,0.2,0.4,0.5,0.1,0.6
contain,0.2,0.0,-0.2,-0.1,0.0,-0.3
convention,0.3,0.0,-0.2,0.0,0.3,0.1
dancing,-0.3,0.6,0.7,0.6,0.2,0.4
document,-0.2,0.3,-0.5,-0.3,0.2,-0.3
eggs,-0.1,0.1,-0.6,0.1,-0.2,-0.3
employee,0.1,0.0,-0.1,0.0,-0.1,-0.1
en,-0.5,0.0,0.0,0.0,0.0,-0.5
engineer,0.3,-0.2,0.1,-0.2,-0.1,0.1
equivalent,0.0,0.0,0.0,-0.2,0.0,-0.3
facing,0.1,0.0,0.0,0.0,-0.1,0.1
fairly,-0.3,0.4,0.2,0.1,-0.2,-0.2
fingers,-0.2,0.2,0.3,0.4,0.1,-0.1
ford,0.5,0.0,-0.2,0.1,0.4,0.2
founded,0.4,0.0,-0.3,0.2,0.5,0.1
functions,0.1,0.0,0.1,-0.3,0.0,-0.1
gang,0.3,0.0,0.1,0.2,0.1,0.6
graduate,0.2,0.1,0.2,0.2,-0.3,0.3
greek,0.3,0.0,-0.1,0.3,0.8,0.1
hanging,0.2,0.4,-0.4,-0.2,0.2,-0.2
inner,-0.1,0.0,-0.1,0.3,0.1,-0.4
islands,0.6,0.0,-0.2,0.4,0.6,-0.2
le,-0.1,0.1,0.0,0.0,0.0,-0.1
lift,-0.2,0.6,0.4,0.0,-0.2,0.2
marked,0.1,-0.1,-0.2,-0.1,0.1,0.2
memories,-0.2,0.5,-0.1,0.5,0.4,-0.3
miller,0.2,0.2,-0.1,0.3,0.5,0.0
monthly,-0.1,0.2,0.1,-0.1,-0.2,-0.2
mountains,0.9,0.0,-0.6,-0.4,0.9,-0.1
neighborhood,0.4,0.1,0.0,0.5,0.1,0.1
operate,0.2,-0.1,0.0,-0.2,-0.1,0.2
outstanding,0.3,0.2,0.4,0.4,-0.1,0.5
permission,0.1,0.1,-0.2,-0.1,0.2,-0.3
porn,-0.1,-0.2,0.2,0.6,-0.3,0.4
racing,-0.1,-0.5,0.6,0.5,-0.4,0.7
recommended,0.1,0.0,-0.1,0.2,-0.1,0.0
regulations,0.4,0.1,-0.5,-0.5,0.3,-0.2
reply,-0.2,0.1,0.3,0.1,-0.2,0.1
republicans,0.3,0.0,-0.2,-0.2,0.3,0.4
rid,-0.3,-0.3,0.3,-0.2,0.0,0.3
roman,0.6,0.0,-0.3,0.2,0.8,0.3
scientists,0.2,0.0,-0.1,-0.4,0.1,0.0
shoulder,0.3,0.0,0.1,0.4,0.1,0.0
shower,-0.3,0.3,0.2,0.5,-0.2,0.3
solutions,0.0,0.0,0.2,-0.1,-0.2,0.0
sons,0.2,0.0,0.2,0.6,0.3,0.2
stations,0.6,0.0,-0.3,-0.1,0.2,0.4
stephen,0.1,0.0,0.0,0.2,0.3,-0.1
tower,0.8,-0.1,-0.4,-0.2,0.6,0.1
tradition,0.5,0.0,-0.4,0.4,0.8,-0.1
visited,-0.1,0.2,0.1,0.3,0.0,-0.1
visual,-0.3,0.3,0.3,-0.1,-0.4,-0.2
wheel,0.4,-0.1,0.5,0.0,0.5,0.1
zealand,0.4,0.0,0.1,0.2,0.3,0.0
achieved,0.3,0.1,0.2,0.3,0.1,0.4
admitted,0.1,0.0,-0.2,-0.1,0.0,-0.1
appointment,0.2,0.1,-0.2,-0.2,0.1,-0.1
authors,0.2,0.1,-0.1,0.2,0.4,-0.2
barely,-0.6,0.4,0.1,-0.2,-0.3,-0.5
bc,0.2,0.0,-0.3,-0.1,1.0,-0.2
bush,-0.1,0.4,-0.2,0.2,0.1,-0.3
cabinet,0.4,0.0,0.1,0.3,0.2,-0.2
celebrate,-0.3,0.4,0.7,0.7,-0.2,0.6
challenges,0.5,0.0,0.2,-0.1,0.0,0.4
chocolate,0.1,0.0,-0.4,0.6,-0.1,0.1
coal,0.3,0.0,-0.5,0.8,0.6,0.2
colour,-0.5,0.3,0.4,0.4,0.0,0.3
contemporary,-0.2,0.0,0.3,-0.3,-0.8,-0.1
criticism,0.3,-0.2,-0.3,-0.6,0.1,0.3
davis,0.0,0.0,0.0,0.1,0.1,0.0
dna,-0.7,0.3,0.2,-0.2,0.9,0.1
effectively,0.1,-0.1,0.0,-0.2,-0.1,0.1
eric,0.0,0.0,0.1,0.2,0.0,0.0
extensive,0.6,0.3,-0.1,-0.1,0.1,0.2
faced,0.2,0.0,-0.2,-0.1,0.1,0.2
filed,-0.1,-0.2,-0.4,-0.4,0.1,-0.4
formation,0.5,0.0,-0.2,-0.2,0.5,0.1
fought,0.6,0.0,0.1,0.4,0.3,0.7
gained,0.2,0.0,0.2,0.2,-0.1,0.2
gallery,0.1,0.0,0.1,-0.2,0.2,-0.5
highway,0.5,-0.3,0.3,0.1,-0.3,0.5
historic,0.5,0.0,-0.3,0.2,0.8,0.1
hunt,0.3,-0.3,0.2,0.3,0.6,0.5
improvement,-0.1,0.2,0.4,0.3,-0.3,0.2
inch,-0.6,-0.2,0.1,0.0,0.0,-0.4
initially,-0.2,0.0,0.1,-0.2,-0.5,-0.2
junior,-0.3,0.1,0.5,0.2,-0.7,0.1
jury,0.4,0.0,-0.4,-0.4,0.4,0.1
kong,0.8,0.0,0.1,0.2,0.2,0.7
korean,0.0,0.0,0.1,0.2,0.4,0.1
marks,-0.2,-0.1,-0.2,-0.1,0.1,0.1
monster,0.7,0.0,0.1,0.1,0.4,0.8
obtained,0.2,0.0,-0.2,-0.2,0.1,0.0
olympic,0.4,-0.1,0.6,0.4,0.6,0.6
philosophy,0.6,0.2,-0.3,0.1,0.8,-0.3
pride,0.3,0.3,0.2,0.5,0.2,0.4
promised,0.1,0.1,0.1,0.4,0.1,0.2
repeat,0.0,0.0,0.7,-0.2,-0.1,0.2
returning,0.1,0.1,0.4,0.2,0.0,0.0
riding,0.1,0.1,0.5,0.3,-0.1,0.3
rough,0.3,0.2,-0.5,0.1,0.1,0.4
santa,0.4,0.4,0.4,0.9,0.5,0.3
settlement,0.5,0.1,-0.4,0.2,0.6,-0.2
smell,-0.4,0.6,-0.2,0.3,0.0,0.2
sought,0.3,-0.2,-0.1,0.1,0.4,0.1
speaker,0.2,0.0,0.2,0.1,-0.2,0.6
studied,0.2,0.0,-0.2,-0.2,0.2,-0.4
suggests,-0.3,0.2,0.1,-0.1,-0.1,-0.4
surrounding,0.3,0.3,-0.2,0.0,0.1,-0.2
tone,-0.2,0.0,0.3,0.1,0.0,0.2
topic,-0.1,0.0,0.0,0.0,0.0,-0.1
toronto,0.3,0.0,0.1,-0.2,0.1,0.1
universal,0.7,0.2,-0.1,0.1,0.8,0.2
vast,0.8,0.2,-0.4,-0.2,0.6,0.3
visitors,0.1,0.1,0.2,0.2,0.0,0.1
wanting,-0.2,0.2,0.1,0.3,-0.2,0.2
auto,0.5,-0.2,0.3,0.1,-0.1,0.4
consistent,0.3,0.0,0.2,0.0,0.2,-0.1
continuing,0.1,0.1,0.3,0.1,0.0,0.0
earn,0.2,0.0,-0.1,0.2,0.1,0.1
exists,0.2,0.0,-0.1,0.0,0.5,0.0
finger,-0.2,-0.1,0.3,0.4,0.0,-0.2
grey,0.1,0.3,-0.3,-0.4,0.3,-0.5
guitar,0.2,0.1,0.4,0.5,0.2,0.5
heading,0.0,-0.2,0.1,0.0,0.0,0.1
howard,0.1,0.0,0.0,0.1,0.3,-0.1
ignore,-0.1,0.2,-0.2,-0.3,0.0,-0.4
involving,0.1,0.1,0.0,0.1,0.0,0.0
latin,0.4,0.0,-0.2,0.2,0.8,0.1
lewis,0.1,0.0,0.0,0.1,0.2,0.0
meal,0.2,0.0,-0.2,0.6,0.1,-0.1
meanwhile,-0.1,0.2,0.1,0.0,0.0,-0.2
meetings,0.2,0.0,-0.1,-0.1,0.1,0.1
naturally,-0.1,0.3,0.2,0.2,0.3,-0.2
necessarily,0.1,0.0,0.0,-0.1,0.1,0.0
offices,0.4,0.0,-0.2,-0.3,0.1,-0.1
pants,0.0,0.3,0.1,0.3,-0.1,-0.1
partnership,0.3,0.0,0.1,0.2,0.2,0.1
payments,0.2,0.2,-0.2,-0.2,0.0,0.0
percentage,-0.1,0.0,0.1,-0.2,0.0,-0.2
pocket,-0.3,0.0,0.2,0.3,0.0,-0.3
practical,0.3,0.0,0.1,0.0,0.1,-0.1
primarily,0.1,0.0,0.0,-0.1,0.0,0.0
proved,0.4,-0.1,-0.3,-0.1,0.2,0.2
rape,0.7,-0.3,-0.8,-0.7,0.1,0.9
regardless,0.1,0.1,0.2,-0.1,0.0,0.1
relative,0.1,0.0,0.1,0.2,0.2,-0.1
represents,0.2,0.0,0.0,0.0,0.1,0.0
rescue,0.4,0.2,0.3,0.4,0.1,0.7
resulting,0.1,0.0,0.1,0.0,0.0,0.1
rush,0.2,-0.5,0.5,0.3,-0.3,0.7
sarah,-0.1,0.0,0.2,0.4,0.2,0.0
sessions,0.2,0.0,0.0,0.1,0.1,0.1
sharp,-0.1,-0.6,0.6,-0.3,0.0,0.5
simon,-0.1,0.0,0.2,0.3,0.3,-0.1
soccer,0.1,0.1,0.8,0.2,-0.2,0.5
stable,0.6,0.0,-0.4,0.1,0.3,-0.3
structures,0.7,0.0,-0.5,-0.2,0.4,-0.1
supplies,0.3,0.1,-0.1,0.1,0.0,0.1
symptoms,0.2,0.0,-0.3,-0.3,0.0,0.3
temporary,-0.4,0.2,0.3,-0.1,-0.6,-0.2
tested,0.2,0.0,0.1,0.0,-0.1,0.1
trick,-0.3,-0.2,0.6,0.1,-0.2,0.2
attended,0.1,0.0,-0.1,0.1,0.0,-0.1
audio,-0.5,0.3,0.4,0.2,-0.5,0.5
bone,0.3,-0.1,0.0,-0.2,0.6,-0.1
brian,0.0,0.0,0.1,0.2,0.1,0.0
bullshit,0.2,0.2,-0.4,0.3,-0.3,0.6
chamber,0.6,0.0,-0.3,-0.3,0.6,-0.4
chart,-0.2,0.3,0.2,-0.1,-0.2,-0.2
circuit,0.1,-0.1,0.3,0.1,-0.5,0.1
clothing,0.0,0.4,-0.2,0.5,0.1,-0.2
complicated,0.4,0.0,-0.2,-0.1,0.1,0.2
confused,0.1,0.2,-0.3,-0.1,-0.1,-0.1
consequences,0.7,-0.1,-0.5,-0.2,0.2,0.3
defend,0.5,0.0,0.1,0.1,0.3,0.5
divided,0.2,-0.1,-0.1,-0.3,0.1,0.2
elizabeth,0.4,0.0,-0.1,0.1,0.5,0.1
everyday,-0.1,0.0,0.1,0.1,-0.2,-0.3
extent,0.2,0.0,0.0,-0.1,0.0,-0.1
fishing,-0.1,-0.2,0.2,0.2,0.3,-0.3
format,-0.2,0.1,0.1,-0.3,-0.4,-0.2
gap,-0.4,-0.3,0.2,-0.2,0.0,-0.2
gate,0.5,0.0,0.1,-0.1,0.4,0.1
gotten,-0.1,0.0,0.0,0.0,-0.2,-0.1
harm,0.4,-0.2,-0.4,-0.3,0.2,0.6
healthcare,0.3,0.1,-0.2,0.4,-0.3,0.0
household,0.3,0.0,-0.1,0.6,0.2,-0.1
immigration,0.5,0.1,-0.3,0.0,0.1,0.3
impressive,0.4,0.0,0.2,0.2,-0.1,0.4
jews,0.3,0.0,-0.1,0.2,0.8,0.1
joining,0.1,0.0,0.2,0.3,-0.1,0.1
killer,0.5,-0.3,-0.2,-0.6,0.1,0.8
lesson,0.2,0.0,0.0,0.2,0.3,-0.1
limits,0.4,-0.1,-0.2,-0.2,0.1,0.2
loving,-0.2,0.4,0.3,0.8,0.1,0.2
ltd,0.1,0.0,-0.2,-0.4,-0.3,-0.3
managers,0.2,0.0,-0.1,-0.2,-0.1,0.1
membership,0.1,0.2,0.0,0.1,-0.2,-0.1
miami,-0.1,0.2,0.4,0.7,-0.4,0.4
mirror,0.2,0.0,0.1,-0.5,0.3,-0.3
mount,0.8,0.0,-0.4,-0.2,0.7,0.2
nights,-0.2,0.3,-0.1,-0.4,0.5,-0.5
occur,-0.1,-0.1,0.1,0.0,0.0,-0.2
parking,0.3,0.0,-0.2,-0.1,-0.4,-0.2
proposal,0.1,0.2,0.1,0.1,-0.1,0.1
province,0.6,0.0,-0.3,0.1,0.6,-0.1
purchased,0.2,0.0,-0.1,0.0,-0.2,0.0
recognition,0.3,0.1,0.1,0.3,0.1,0.3
reputation,0.5,0.2,-0.3,0.1,0.4,0.2
rolling,0.3,-0.2,0.5,0.1,0.0,0.2
shortly,-0.4,-0.4,0.2,0.0,-0.5,-0.2
situations,0.1,0.0,-0.1,0.0,0.0,0.1
strongly,0.5,-0.1,0.1,0.2,0.0,0.6
tears,-0.2,0.3,-0.4,0.3,0.1,0.3
technique,0.1,-0.1,0.3,-0.2,0.1,0.0
thin,-0.6,0.4,0.1,-0.3,0.0,-0.3
tied,0.2,0.0,-0.3,0.1,0.1,0.0
accused,0.4,0.0,-0.5,-0.3,0.2,0.5
adventure,0.2,0.2,0.6,0.4,-0.1,0.6
argue,0.3,0.0,0.2,0.4,0.0,0.7
assessment,0.3,0.0,-0.4,-0.3,0.1,-0.1
atmosphere,-0.3,0.7,0.0,0.1,0.3,-0.2
awful,0.5,-0.2,-0.3,-0.2,0.0,0.7
bedroom,0.2,0.0,0.0,0.6,0.1,-0.4
belief,0.4,0.1,-0.2,0.3,0.5,0.2
bound,0.3,-0.1,0.4,0.0,0.1,0.3
breaks,0.1,-0.2,-0.6,-0.1,0.0,0.5
carefully,-0.2,0.3,0.1,0.1,0.0,-0.5
cats,-0.2,0.1,0.5,0.5,0.2,0.1
ceo,0.3,0.0,0.1,-0.4,-0.3,0.3
choices,0.0,0.1,0.3,0.0,0.0,0.1
closing,0.3,-0.1,-0.4,-0.1,0.0,-0.1
cloud,-0.7,0.8,-0.2,-0.2,0.1,-0.4
colorado,0.4,0.0,0.1,0.2,0.3,0.1
colors,-0.1,0.2,0.4,0.4,0.0,0.3
contrast,0.2,0.0,0.3,-0.1,0.1,0.4
courses,0.2,0.0,0.1,0.0,0.1,0.0
courts,0.5,0.0,-0.2,-0.3,0.4,0.2
donald,0.2,0.0,0.0,0.1,0.2,0.2
drew,-0.1,0.1,0.1,0.1,0.1,-0.2
egg,-0.1,0.0,-0.5,0.3,0.2,-0.3
element,0.3,0.0,0.0,0.0,0.6,0.0
elsewhere,-0.3,0.4,0.2,-0.1,0.1,-0.4
establish,0.5,-0.1,-0.3,0.1,0.3,0.3
extension,0.1,0.2,0.3,-0.1,-0.2,0.0
files,0.1,0.3,-0.3,-0.3,-0.1,-0.2
founder,0.4,-0.2,-0.1,0.3,0.4,0.2
gear,0.4,0.0,0.2,-0.1,0.2,0.3
georgia,0.3,0.0,0.1,0.5,0.3,0.1
hills,0.6,0.0,-0.2,0.2,0.5,-0.2
hip,-0.2,0.0,0.4,0.3,-0.4,0.2
hitting,0.3,-0.4,0.5,0.1,0.0,0.7
